chr	start	end	rho	corr	h2_1	h2_2	var	p	m	q	bonferroni
6	28017819	28917607	0.0004131866467255	1.099837170997506	0.0009952544561871	0.0001418082957684	4.694430240530072e-08	0.0565182336315224	1541	0.5483883468932859	False
4	37255047	38907021	0.0004590676584461	2.349728438863114	0.000372018482499	0.0001026014578979	5.8326966781471154e-08	0.0573250150521777	3614	0.5530561111283961	False
17	61545589	63148127	0.000244931891932	0.8727357738663262	0.000254533651365	0.0003094424636524	1.6807703448664993e-08	0.0588573369974794	1396	0.564631402382599	False
10	91013381	92006580	0.0002386871210999	1.0452788529059858	0.0003971330353253	0.0001312978543466	1.6087518978743388e-08	0.0598567103795735	1769	0.5670244137394022	False
1	110303931	111741736	0.0003650751708683		0.0004110215118689	-1.0013817838478836e-05	3.772474249114184e-08	0.060160418136819	2428	0.5670244137394022	False
3	139954597	141339096	0.0002817473570299	1.1972215462463731	0.0001837519860571	0.0003013967822356	2.2529552587893666e-08	0.0605066652704535	1953	0.5670244137394022	False
8	89085481	90638161	0.0002697313960745		0.0005655677453075	-6.991599510920281e-05	2.0677559794587132e-08	0.0606855211772736	2464	0.5670244137394022	False
1	178954470	181144120	0.0004148189931724	1.4498866310134404	0.0002599642625432	0.000314873075455	4.893955113302989e-08	0.0607764683748947	4081	0.5670244137394022	False
17	31538425	32912797	0.0004260253066566		0.0003247884389042	-0.0001979941571587	5.2351829543560385e-08	0.0626092610862661	3066	0.5809318323742068	False
7	23471442	25077258	0.000433691120189	0.8046350241245617	0.0008255203218777	0.0003519130938217	5.523641702899906e-08	0.0649934172782663	3328	0.59617541213167	False
13	37498185	38878162	0.000326367395399	0.6358622899174778	0.0007859855578242	0.0003351759319138	3.1287327487070007e-08	0.0650213726485699	2820	0.59617541213167	False
3	16282442	17891117	0.0003220616043029		0.0013015368395989	-4.409783188479564e-05	3.0561739798053206e-08	0.0654377525985819	2314	0.59617541213167	False
3	79024541	81427309	0.0003370770196097	0.9852714490282536	0.0005352103871469	0.0002186864934796	3.3532297788878594e-08	0.0656565383207434	3492	0.59617541213167	False
1	153180829	154770402	0.0003162446963478	0.8068223292905523	0.0006756176745545	0.0002273995919497	2.967943158455235e-08	0.066405945228278	2119	0.5997728457320002	False
1	111741737	113273305	0.0003715656451953		0.0006068248859018	-0.0002633184864157	4.1311222598127653e-08	0.0675335471121841	2745	0.6008513198308995	False
7	13884202	15143656	0.0003520277269519	2.615356174725187	0.0002982871768743	6.073757871939768e-05	3.7159868633943096e-08	0.0678255563451183	2321	0.6008513198308995	False
14	23018665	24905122	0.0004413216014844	1.1927232533351937	0.0003431410035775	0.0003989866653051	5.8602731222370755e-08	0.0682972952318935	3076	0.6008513198308995	False
9	85440801	86938195	0.000344331708312	1.481387541901822	0.0002299036946605	0.0002350015397132	3.5725913332196456e-08	0.0684951123912925	2599	0.6008513198308995	False
5	101578769	103320004	0.0002973728893393		0.0004978026770726	-4.651218334488068e-05	2.6680167835079643e-08	0.0686724302684746	2449	0.6008513198308995	False
2	189882065	191973356	0.0003015739672159	2.047990665826953	8.324930003613171e-05	0.0002604660727743	2.7468924669296548e-08	0.0688217985863056	2581	0.6008513198308995	False
4	152782184	154477640	-0.0003479098944434	-5.361857768479846	0.0001473681356908	2.856928634056513e-05	3.6635501227917734e-08	0.069114155586509	2394	0.6008513198308995	False
19	4348967	5811851	0.0004090173904184		0.0006578379786307	-0.0001303512694175	5.0723326132643144e-08	0.0693562183079248	2751	0.6008513198308995	False
3	11019665	13070798	0.0003842648689067	1.4798513109205504	0.0004537402578957	0.0001485996839991	4.5068105214937794e-08	0.0702845053569753	3319	0.6053321230361314	False
6	25684587	26791232	0.0007716824791833	0.9123805739458763	0.0013211431920019	0.0005414711584238	1.826791526582541e-07	0.0709986510825477	1983	0.6053321230361314	False
11	28481593	30141356	0.000255545251628	0.7601338462109627	0.0004615190425528	0.000244887075571	2.0068197187848897e-08	0.0712462183381328	2057	0.6053321230361314	False
15	55136269	56901772	0.0003723301085098	0.8258318993478007	0.0003803624309186	0.0005344110024642	4.261793520107181e-08	0.0712994255637375	3525	0.6053321230361314	False
2	159577082	161769732	0.0003746841563428	0.6827858991426924	0.0004531021316301	0.0006646078490469	4.3273822500095264e-08	0.0716773997528157	3718	0.6055135561208013	False
1	43758457	44969182	0.0002824984716375	0.5047126700198028	0.0008264971212714	0.0003790551884474	2.4740469173799043e-08	0.0724906993959421	1464	0.6093525127441074	False
2	198078110	199311124	0.0002149354023719		0.0008432565539344	-5.809176033729763e-05	1.4476450589128693e-08	0.0740357145758327	1347	0.6192741051712509	False
10	97822357	100241301	0.0003677185019906		0.000301517647437	-0.0002261663072654	4.2545663899965265e-08	0.074628756625035	3572	0.621174650731909	False
8	21661737	22897056	0.0003144090574685		0.0001806324440847	-6.104180410358515e-05	3.133692985873342e-08	0.0757168327774363	1957	0.6256968374613382	False
6	138822629	139845435	0.0003452726717725	3.547533792927069	7.52688421553518e-05	0.0001258508326269	3.7858005294227865e-08	0.0759755272061775	1830	0.6256968374613382	False
11	21017138	22374141	0.0002843109549662	0.979923184055136	0.0002202324730889	0.0003822273565531	2.5722550859832065e-08	0.0762775296551808	2641	0.6256968374613382	False
9	114831082	115693144	0.0002094624450035	1.195765695262317	0.0003124122289597	9.821823643603572e-05	1.4032879124613568e-08	0.0770265282830833	1553	0.6288031010801703	False
5	16963613	18051591	0.0002809638215546	0.9051921393671158	9.315928588094684e-05	0.0010341727833871	2.533292102145271e-08	0.0775207026457878	1544	0.6298093449404195	False
2	54685226	56203344	0.0003407063655581	1.4768797834776453	0.0004052286476721	0.0001313318506123	3.7389477465723326e-08	0.0780695402790734	2697	0.6312479971136506	False
17	12534769	13180371	0.0003344898325293		0.0007238181635577	-9.981665524732682e-05	3.6436857513392646e-08	0.079719460310263	1513	0.6374432950253303	False
11	92077144	93276156	0.0002080282973903	1.754910653313116	7.278377967032381e-05	0.000193063512654	1.4145645813979782e-08	0.080276251543913	1787	0.6374432950253303	False
2	133042784	135158577	0.0004229962255191	1.4757577113591145	0.0005172513348132	0.0001588331838882	5.8560787809792825e-08	0.0804698760072592	3510	0.6374432950253303	False
3	179374586	181511165	0.0003115903033401	1.1087271713268907	0.0013794039040968	5.7256795159601475e-05	3.1780284041402986e-08	0.080489385779144	2493	0.6374432950253303	False
9	133223217	134127887	0.0003010740161486	0.9033656338076248	0.000277740050005	0.0003999271722855	2.9715894355800023e-08	0.0807169278377904	1484	0.6374432950253303	False
1	148361253	151538880	0.0002526391394979	1.599864559845582	0.0005209345782275	4.786870131109943e-05	2.0975183156288163e-08	0.0810881930067558	1871	0.6374432950253303	False
17	76263413	77298635	0.0004108180306469		0.0002570625701922	-0.0003156102753574	5.6136679635045795e-08	0.0829343477869845	2427	0.6461008861293215	False
2	29217559	30463710	0.0003539157293835	0.676377018005894	0.0003294158309077	0.0008311464949964	4.1667085580816695e-08	0.0829505260166031	2295	0.6461008861293215	False
4	136566407	138541970	0.0003469612772411	1.5690136728648996	0.0002428763970136	0.000201336839863	4.06626286997879e-08	0.0853210134660528	4120	0.6615300496135051	False
22	18296088	19912357	-0.0003944422041411	-0.8410927506893044	0.000346644030846	0.0006344468538971	5.279959911809106e-08	0.086053036841559	2508	0.6641729843498508	False
17	34469036	36809343	0.0003632640877859	0.947951897204766	0.0004312657983693	0.0003405079950978	4.5050871709690075e-08	0.0869932394652922	2359	0.6683914959821997	False
11	84381272	86619300	0.0003165668173578		0.0001127571230351	-9.64678579521154e-05	3.4379107603955956e-08	0.0877602811212104	3455	0.6700215193390654	False
12	11754846	12733527	0.0003693942421021	1.2161529415071946	0.0004197228809804	0.0002198068431116	4.687974878511174e-08	0.0879945811617265	1837	0.6700215193390654	False
2	76913661	78079263	0.0003127223292801	0.997774280804701	0.0003144159236594	0.000312427059507	3.3911656250192975e-08	0.0894732999263655	2381	0.6782395681918242	False
8	90638162	93554385	0.0002996418757691	1.0615496338673112	0.0001693939701207	0.0004703557501443	3.1374787597693364e-08	0.0907115404341817	3205	0.6830795342425043	False
20	41615460	42680175	0.0003169385444859	1.3374699183289664	0.0005126145696006	0.0001095446385978	3.5146073282134984e-08	0.090916357325563	1736	0.6830795342425043	False
1	206073265	208410363	0.0003487761163747	0.8432728316054193	0.0004129909090874	0.0004142063628095	4.30598220119391e-08	0.092805842288456	2668	0.6901700723197886	False
1	84844495	86454750	0.00033990134254	0.9110637157507682	0.0002170516789316	0.0006412761808545	4.095250902731361e-08	0.0930300802346307	2817	0.6901700723197886	False
2	206735704	208645398	0.0003470903158936	0.947796908100594	0.000695659007589	0.000192778237446	4.2750644135034015e-08	0.0932119769472136	3014	0.6901700723197886	False
21	15950982	18053164	0.0003366811700323		0.0003967722052183	-0.0001607841364255	4.037424558315604e-08	0.0938193926952165	3008	0.6901700723197886	False
11	44693799	47006136	0.0003330974095244	0.7367468898709123	0.0010525279085243	0.0001942103038852	3.953687154711992e-08	0.0938923949975684	2940	0.6901700723197886	False
18	45939732	47730583	0.0003511806239526	1.102322245765924	0.0002672491956131	0.0003797760224981	4.4170504056898214e-08	0.0947308597295353	3391	0.6926915406981737	False
10	55103572	57031139	0.0003356235662653	1.0448727189311176	0.0002716106483915	0.0003798667866842	4.0573480535137333e-08	0.0956703888305743	4590	0.6926915406981737	False
1	184595513	186810022	0.0002907242531561	1.1624375356404888	0.0001485168776964	0.0004211603389276	3.045546984585912e-08	0.0957335755653215	2494	0.6926915406981737	False
11	76797209	78355057	0.0001860021049805	1.5329226094822623	0.0001442817557544	0.0001020431461516	1.2509528073346245e-08	0.0963084904463916	2199	0.6926915406981737	False
11	117747110	119215475	-0.0002349528487759		0.0004409335990676	-0.0001801162478772	1.9961692770497004e-08	0.0963202674551189	2218	0.6926915406981737	False
16	63691589	65938565	0.0004214353656389	0.3804861286210474	0.000848587244112	0.0014457320178882	6.436409331461387e-08	0.096683094903102	3928	0.6926915406981737	False
11	72286017	74412350	0.0002482660923833	0.7210754511739089	0.0004803372938902	0.0002467897338068	2.249069780425712e-08	0.0978333470874721	2777	0.6973823878144891	False
5	58524622	60935906	0.0003863904430953	1.462838999433656	0.0009359227861065	7.454519774646139e-05	5.4659012690964874e-08	0.0983908049158176	2990	0.6973823878144891	False
16	8338519	9799418	0.0004397223284152	0.9270435632821864	0.0003738090916179	0.0006018758148141	7.119811999171599e-08	0.0993627565344337	3789	0.6973823878144891	False
4	62371763	64341000	-0.0002829867097371	-0.7744825964829852	0.0004042621019727	0.0003302522030221	2.9532537940300008e-08	0.0996188127956205	3379	0.6973823878144891	False
1	113273306	114873844	0.0002970405007285	1.710501778501766	0.0001843374673729	0.0001635952388283	3.262803163249472e-08	0.1000836298838002	2248	0.6973823878144891	False
7	38966703	39862669	0.0002345140522954	1.1792490642673683	0.0001307043736174	0.0003025774381881	2.0358961927499682e-08	0.1002628251290898	1469	0.6973823878144891	False
12	25371083	27799772	0.0004140917749575	1.2582296425619626	0.0001464078562772	0.000739790928973	6.350314474832927e-08	0.1003348598329647	4709	0.6973823878144891	False
21	43321528	44506267	0.000332828539912	1.0400264829857604	0.0002561248297389	0.0003998532593421	4.1094176146142e-08	0.1006234894078621	2958	0.6973823878144891	False
6	31571218	32682663	0.0009776652114515	0.8709603399139113	0.001413202600835	0.0008916186351591	3.5647966048404985e-07	0.1015327494908937	3924	0.7008236123395835	False
11	108437037	109866115	0.0001890786966817		0.0002799535127778	-4.28722748407111e-05	1.3431014645049468e-08	0.1027839802247412	1695	0.7065878478607714	False
2	39031337	40281482	-0.0002147844285698	-2.616114122723958	0.0002220736954557	3.035254385397518e-05	1.743616285347933e-08	0.1038248124192023	1400	0.7108650463217964	False
20	52472549	54055265	-0.0003379214057079	-1.4900530683666684	0.0002241693658151	0.0002294307743101	4.3307969154991485e-08	0.1044190934320049	2742	0.7110256247993839	False
11	114830666	116383347	0.0003072280440899	0.5444637186576302	0.000357694774406	0.0008901664592469	3.5853026555852976e-08	0.1046857515900153	2381	0.7110256247993839	False
2	21050490	23341382	-0.0003139689850849	-5.357275899034202	0.0010537701341664	3.259414448893859e-06	3.7899795452403956e-08	0.1067978114966292	2778	0.722480812435364	False
19	52985290	54602361	-0.0004773729988722		0.0001437518182042	-1.763693103072182e-05	8.826028089869377e-08	0.1080873896896341	4470	0.7256607612829412	False
13	100574095	102300522	0.0003248444625325	0.8255118240944803	0.0003949280908154	0.000392090494508	4.087777724383344e-08	0.1081225987070578	3110	0.7256607612829412	False
11	123500117	124495527	-0.0002200199187652	-2.507069084094031	0.0002455068836748	3.1370953825215574e-05	1.8871194511059906e-08	0.1092373633880412	2250	0.726735762244507	False
9	92528698	94167202	0.0003258712278379	1.803101175439049	9.139282144497578e-05	0.0003573878271233	4.141156913494098e-08	0.1093003105584841	2861	0.726735762244507	False
14	61680424	63790014	0.0003646796969857	1.292266784149604	0.0003261909022224	0.0002441445103128	5.2011062325111e-08	0.1098081193848417	3499	0.726735762244507	False
20	54055266	56447958	-0.0004638442798252		0.0002264668778467	-0.0008694154179481	8.423121572781644e-08	0.10999475317835	4752	0.726735762244507	False
12	16310460	18087872	0.0002731662538054	1.158785133778535	0.0002292519224855	0.0002424014857402	2.9336587491372697e-08	0.1107438058367148	2627	0.7285922819164252	False
4	141084631	143443264	0.0003126909793242		0.000248938085915	-5.335247022393898e-05	3.854483856572701e-08	0.1112289421814804	3648	0.7285922819164252	False
6	107450306	108464379	0.0002611787119344	1.4921639179400137	0.0002096256737737	0.0001461497281043	2.6941527947222428e-08	0.1115630113652948	1388	0.7285922819164252	False
5	88891530	90422653	0.0002912071605789	0.5538707963332284	0.0005945228302519	0.0004649632508829	3.358617784320807e-08	0.1120621596844264	1669	0.7290480733492568	False
13	38878163	41069262	0.00035633346421	1.233113753081653	0.0006470793268863	0.0001290474454439	5.111595558339649e-08	0.1150072756508881	3747	0.7453524963939236	False
19	54602362	55728079	0.0003453222985696		0.0002973356278557	-0.0003709903773933	4.8445210994894766e-08	0.1166679297836655	2238	0.7532400941926388	False
12	130377921	131786750	0.0004094690777663	1.815743435313584	0.0001256184384562	0.0004048366895553	6.828507363166016e-08	0.1171237809871956	3690	0.7533188640767353	False
5	43983499	50163397	0.0003134624140034	0.912949075911824	0.0006041133683577	0.000195145883548	4.0378267975633514e-08	0.1187708889031067	4017	0.7610300730470761	False
2	212379518	214014281	0.0003401706214358	0.5601667186450522	0.0009359916709457	0.0003939916501226	4.7708359755325926e-08	0.1193760649383028	3272	0.7613570852751902	False
8	41721454	42773822	0.0001564937235482		0.0001445569001283	-9.878498940637692e-05	1.0121822675606741e-08	0.119829125972417	916	0.7613570852751902	False
14	93132299	94325284	0.0002505959393573	0.8122213204146298	0.0003696248881428	0.000257536080695	2.6079849688273407e-08	0.1207222819065077	1942	0.7613570852751902	False
9	20463534	22206558	-0.0002892549005146	-1.517604263509965	0.0003710858661873	9.789713034918806e-05	3.477797836662254e-08	0.1208873393274525	2742	0.7613570852751902	False
6	53279102	55468269	0.0004036989750419	1.014624322103851	0.0001833809520035	0.0008632777208176	6.783864216461674e-08	0.1211523308849383	4447	0.7613570852751902	False
