chr	start	end	valid_n	missing_pattern
1	102898745	103914210	12	P2_PGC_SCZ__ADHD+P3_FINNGEN_SCZ__ADHD+P4_PGC_SCZ__ASD+P5_FINNGEN_SCZ__ASD+P6_PGC_SCZ__OCD+P7_FINNGEN_SCZ__OCD+P8_PGC_SCZ__AN+P9_FINNGEN_SCZ__AN+P10_PGC_SCZ__AUD+P11_FINNGEN_SCZ__AUD+P12_PGC_SCZ__CUD+P13_FINNGEN_SCZ__CUD
1	103914211	106087841	12	P2_PGC_SCZ__ADHD+P3_FINNGEN_SCZ__ADHD+P4_PGC_SCZ__ASD+P5_FINNGEN_SCZ__ASD+P6_PGC_SCZ__OCD+P7_FINNGEN_SCZ__OCD+P8_PGC_SCZ__AN+P9_FINNGEN_SCZ__AN+P10_PGC_SCZ__AUD+P11_FINNGEN_SCZ__AUD+P12_PGC_SCZ__CUD+P13_FINNGEN_SCZ__CUD
1	106087842	108409664	12	P2_PGC_SCZ__ADHD+P3_FINNGEN_SCZ__ADHD+P4_PGC_SCZ__ASD+P5_FINNGEN_SCZ__ASD+P6_PGC_SCZ__OCD+P7_FINNGEN_SCZ__OCD+P8_PGC_SCZ__AN+P9_FINNGEN_SCZ__AN+P10_PGC_SCZ__AUD+P11_FINNGEN_SCZ__AUD+P12_PGC_SCZ__CUD+P13_FINNGEN_SCZ__CUD
1	108409665	110303930	12	P2_PGC_SCZ__ADHD+P3_FINNGEN_SCZ__ADHD+P4_PGC_SCZ__ASD+P5_FINNGEN_SCZ__ASD+P6_PGC_SCZ__OCD+P7_FINNGEN_SCZ__OCD+P8_PGC_SCZ__AN+P9_FINNGEN_SCZ__AN+P10_PGC_SCZ__AUD+P11_FINNGEN_SCZ__AUD+P12_PGC_SCZ__CUD+P13_FINNGEN_SCZ__CUD
1	110303931	111741736	12	P2_PGC_SCZ__ADHD+P3_FINNGEN_SCZ__ADHD+P4_PGC_SCZ__ASD+P5_FINNGEN_SCZ__ASD+P6_PGC_SCZ__OCD+P7_FINNGEN_SCZ__OCD+P8_PGC_SCZ__AN+P9_FINNGEN_SCZ__AN+P10_PGC_SCZ__AUD+P11_FINNGEN_SCZ__AUD+P12_PGC_SCZ__CUD+P13_FINNGEN_SCZ__CUD
1	111741737	113273305	12	P2_PGC_SCZ__ADHD+P3_FINNGEN_SCZ__ADHD+P4_PGC_SCZ__ASD+P5_FINNGEN_SCZ__ASD+P6_PGC_SCZ__OCD+P7_FINNGEN_SCZ__OCD+P8_PGC_SCZ__AN+P9_FINNGEN_SCZ__AN+P10_PGC_SCZ__AUD+P11_FINNGEN_SCZ__AUD+P12_PGC_SCZ__CUD+P13_FINNGEN_SCZ__CUD
1	113273306	114873844	12	P2_PGC_SCZ__ADHD+P3_FINNGEN_SCZ__ADHD+P4_PGC_SCZ__ASD+P5_FINNGEN_SCZ__ASD+P6_PGC_SCZ__OCD+P7_FINNGEN_SCZ__OCD+P8_PGC_SCZ__AN+P9_FINNGEN_SCZ__AN+P10_PGC_SCZ__AUD+P11_FINNGEN_SCZ__AUD+P12_PGC_SCZ__CUD+P13_FINNGEN_SCZ__CUD
1	114873845	115880592	12	P2_PGC_SCZ__ADHD+P3_FINNGEN_SCZ__ADHD+P4_PGC_SCZ__ASD+P5_FINNGEN_SCZ__ASD+P6_PGC_SCZ__OCD+P7_FINNGEN_SCZ__OCD+P8_PGC_SCZ__AN+P9_FINNGEN_SCZ__AN+P10_PGC_SCZ__AUD+P11_FINNGEN_SCZ__AUD+P12_PGC_SCZ__CUD+P13_FINNGEN_SCZ__CUD
1	115880593	118839066	12	P2_PGC_SCZ__ADHD+P3_FINNGEN_SCZ__ADHD+P4_PGC_SCZ__ASD+P5_FINNGEN_SCZ__ASD+P6_PGC_SCZ__OCD+P7_FINNGEN_SCZ__OCD+P8_PGC_SCZ__AN+P9_FINNGEN_SCZ__AN+P10_PGC_SCZ__AUD+P11_FINNGEN_SCZ__AUD+P12_PGC_SCZ__CUD+P13_FINNGEN_SCZ__CUD
1	118839067	144977493	12	P2_PGC_SCZ__ADHD+P3_FINNGEN_SCZ__ADHD+P4_PGC_SCZ__ASD+P5_FINNGEN_SCZ__ASD+P6_PGC_SCZ__OCD+P7_FINNGEN_SCZ__OCD+P8_PGC_SCZ__AN+P9_FINNGEN_SCZ__AN+P10_PGC_SCZ__AUD+P11_FINNGEN_SCZ__AUD+P12_PGC_SCZ__CUD+P13_FINNGEN_SCZ__CUD
1	144977494	148361252	12	P2_PGC_SCZ__ADHD+P3_FINNGEN_SCZ__ADHD+P4_PGC_SCZ__ASD+P5_FINNGEN_SCZ__ASD+P6_PGC_SCZ__OCD+P7_FINNGEN_SCZ__OCD+P8_PGC_SCZ__AN+P9_FINNGEN_SCZ__AN+P10_PGC_SCZ__AUD+P11_FINNGEN_SCZ__AUD+P12_PGC_SCZ__CUD+P13_FINNGEN_SCZ__CUD
1	148361253	151538880	12	P2_PGC_SCZ__ADHD+P3_FINNGEN_SCZ__ADHD+P4_PGC_SCZ__ASD+P5_FINNGEN_SCZ__ASD+P6_PGC_SCZ__OCD+P7_FINNGEN_SCZ__OCD+P8_PGC_SCZ__AN+P9_FINNGEN_SCZ__AN+P10_PGC_SCZ__AUD+P11_FINNGEN_SCZ__AUD+P12_PGC_SCZ__CUD+P13_FINNGEN_SCZ__CUD
1	151538881	153180828	12	P2_PGC_SCZ__ADHD+P3_FINNGEN_SCZ__ADHD+P4_PGC_SCZ__ASD+P5_FINNGEN_SCZ__ASD+P6_PGC_SCZ__OCD+P7_FINNGEN_SCZ__OCD+P8_PGC_SCZ__AN+P9_FINNGEN_SCZ__AN+P10_PGC_SCZ__AUD+P11_FINNGEN_SCZ__AUD+P12_PGC_SCZ__CUD+P13_FINNGEN_SCZ__CUD
1	153180829	154770402	12	P2_PGC_SCZ__ADHD+P3_FINNGEN_SCZ__ADHD+P4_PGC_SCZ__ASD+P5_FINNGEN_SCZ__ASD+P6_PGC_SCZ__OCD+P7_FINNGEN_SCZ__OCD+P8_PGC_SCZ__AN+P9_FINNGEN_SCZ__AN+P10_PGC_SCZ__AUD+P11_FINNGEN_SCZ__AUD+P12_PGC_SCZ__CUD+P13_FINNGEN_SCZ__CUD
1	154770403	156336132	12	P2_PGC_SCZ__ADHD+P3_FINNGEN_SCZ__ADHD+P4_PGC_SCZ__ASD+P5_FINNGEN_SCZ__ASD+P6_PGC_SCZ__OCD+P7_FINNGEN_SCZ__OCD+P8_PGC_SCZ__AN+P9_FINNGEN_SCZ__AN+P10_PGC_SCZ__AUD+P11_FINNGEN_SCZ__AUD+P12_PGC_SCZ__CUD+P13_FINNGEN_SCZ__CUD
1	156336133	158027411	12	P2_PGC_SCZ__ADHD+P3_FINNGEN_SCZ__ADHD+P4_PGC_SCZ__ASD+P5_FINNGEN_SCZ__ASD+P6_PGC_SCZ__OCD+P7_FINNGEN_SCZ__OCD+P8_PGC_SCZ__AN+P9_FINNGEN_SCZ__AN+P10_PGC_SCZ__AUD+P11_FINNGEN_SCZ__AUD+P12_PGC_SCZ__CUD+P13_FINNGEN_SCZ__CUD
1	158027412	159913047	12	P2_PGC_SCZ__ADHD+P3_FINNGEN_SCZ__ADHD+P4_PGC_SCZ__ASD+P5_FINNGEN_SCZ__ASD+P6_PGC_SCZ__OCD+P7_FINNGEN_SCZ__OCD+P8_PGC_SCZ__AN+P9_FINNGEN_SCZ__AN+P10_PGC_SCZ__AUD+P11_FINNGEN_SCZ__AUD+P12_PGC_SCZ__CUD+P13_FINNGEN_SCZ__CUD
1	159913048	162346720	12	P2_PGC_SCZ__ADHD+P3_FINNGEN_SCZ__ADHD+P4_PGC_SCZ__ASD+P5_FINNGEN_SCZ__ASD+P6_PGC_SCZ__OCD+P7_FINNGEN_SCZ__OCD+P8_PGC_SCZ__AN+P9_FINNGEN_SCZ__AN+P10_PGC_SCZ__AUD+P11_FINNGEN_SCZ__AUD+P12_PGC_SCZ__CUD+P13_FINNGEN_SCZ__CUD
1	162346721	165191701	12	P2_PGC_SCZ__ADHD+P3_FINNGEN_SCZ__ADHD+P4_PGC_SCZ__ASD+P5_FINNGEN_SCZ__ASD+P6_PGC_SCZ__OCD+P7_FINNGEN_SCZ__OCD+P8_PGC_SCZ__AN+P9_FINNGEN_SCZ__AN+P10_PGC_SCZ__AUD+P11_FINNGEN_SCZ__AUD+P12_PGC_SCZ__CUD+P13_FINNGEN_SCZ__CUD
1	165191702	166460516	12	P2_PGC_SCZ__ADHD+P3_FINNGEN_SCZ__ADHD+P4_PGC_SCZ__ASD+P5_FINNGEN_SCZ__ASD+P6_PGC_SCZ__OCD+P7_FINNGEN_SCZ__OCD+P8_PGC_SCZ__AN+P9_FINNGEN_SCZ__AN+P10_PGC_SCZ__AUD+P11_FINNGEN_SCZ__AUD+P12_PGC_SCZ__CUD+P13_FINNGEN_SCZ__CUD
1	166460517	169086323	12	P2_PGC_SCZ__ADHD+P3_FINNGEN_SCZ__ADHD+P4_PGC_SCZ__ASD+P5_FINNGEN_SCZ__ASD+P6_PGC_SCZ__OCD+P7_FINNGEN_SCZ__OCD+P8_PGC_SCZ__AN+P9_FINNGEN_SCZ__AN+P10_PGC_SCZ__AUD+P11_FINNGEN_SCZ__AUD+P12_PGC_SCZ__CUD+P13_FINNGEN_SCZ__CUD
1	169086324	170557775	12	P2_PGC_SCZ__ADHD+P3_FINNGEN_SCZ__ADHD+P4_PGC_SCZ__ASD+P5_FINNGEN_SCZ__ASD+P6_PGC_SCZ__OCD+P7_FINNGEN_SCZ__OCD+P8_PGC_SCZ__AN+P9_FINNGEN_SCZ__AN+P10_PGC_SCZ__AUD+P11_FINNGEN_SCZ__AUD+P12_PGC_SCZ__CUD+P13_FINNGEN_SCZ__CUD
1	170557776	173097906	12	P2_PGC_SCZ__ADHD+P3_FINNGEN_SCZ__ADHD+P4_PGC_SCZ__ASD+P5_FINNGEN_SCZ__ASD+P6_PGC_SCZ__OCD+P7_FINNGEN_SCZ__OCD+P8_PGC_SCZ__AN+P9_FINNGEN_SCZ__AN+P10_PGC_SCZ__AUD+P11_FINNGEN_SCZ__AUD+P12_PGC_SCZ__CUD+P13_FINNGEN_SCZ__CUD
1	173097907	175089767	12	P2_PGC_SCZ__ADHD+P3_FINNGEN_SCZ__ADHD+P4_PGC_SCZ__ASD+P5_FINNGEN_SCZ__ASD+P6_PGC_SCZ__OCD+P7_FINNGEN_SCZ__OCD+P8_PGC_SCZ__AN+P9_FINNGEN_SCZ__AN+P10_PGC_SCZ__AUD+P11_FINNGEN_SCZ__AUD+P12_PGC_SCZ__CUD+P13_FINNGEN_SCZ__CUD
1	175089768	177433380	12	P2_PGC_SCZ__ADHD+P3_FINNGEN_SCZ__ADHD+P4_PGC_SCZ__ASD+P5_FINNGEN_SCZ__ASD+P6_PGC_SCZ__OCD+P7_FINNGEN_SCZ__OCD+P8_PGC_SCZ__AN+P9_FINNGEN_SCZ__AN+P10_PGC_SCZ__AUD+P11_FINNGEN_SCZ__AUD+P12_PGC_SCZ__CUD+P13_FINNGEN_SCZ__CUD
1	177433381	178944308	12	P2_PGC_SCZ__ADHD+P3_FINNGEN_SCZ__ADHD+P4_PGC_SCZ__ASD+P5_FINNGEN_SCZ__ASD+P6_PGC_SCZ__OCD+P7_FINNGEN_SCZ__OCD+P8_PGC_SCZ__AN+P9_FINNGEN_SCZ__AN+P10_PGC_SCZ__AUD+P11_FINNGEN_SCZ__AUD+P12_PGC_SCZ__CUD+P13_FINNGEN_SCZ__CUD
1	178944309	178954469	0	none
1	178954470	181144120	12	P2_PGC_SCZ__ADHD+P3_FINNGEN_SCZ__ADHD+P4_PGC_SCZ__ASD+P5_FINNGEN_SCZ__ASD+P6_PGC_SCZ__OCD+P7_FINNGEN_SCZ__OCD+P8_PGC_SCZ__AN+P9_FINNGEN_SCZ__AN+P10_PGC_SCZ__AUD+P11_FINNGEN_SCZ__AUD+P12_PGC_SCZ__CUD+P13_FINNGEN_SCZ__CUD
1	181144121	182755355	12	P2_PGC_SCZ__ADHD+P3_FINNGEN_SCZ__ADHD+P4_PGC_SCZ__ASD+P5_FINNGEN_SCZ__ASD+P6_PGC_SCZ__OCD+P7_FINNGEN_SCZ__OCD+P8_PGC_SCZ__AN+P9_FINNGEN_SCZ__AN+P10_PGC_SCZ__AUD+P11_FINNGEN_SCZ__AUD+P12_PGC_SCZ__CUD+P13_FINNGEN_SCZ__CUD
1	182755356	184595512	12	P2_PGC_SCZ__ADHD+P3_FINNGEN_SCZ__ADHD+P4_PGC_SCZ__ASD+P5_FINNGEN_SCZ__ASD+P6_PGC_SCZ__OCD+P7_FINNGEN_SCZ__OCD+P8_PGC_SCZ__AN+P9_FINNGEN_SCZ__AN+P10_PGC_SCZ__AUD+P11_FINNGEN_SCZ__AUD+P12_PGC_SCZ__CUD+P13_FINNGEN_SCZ__CUD
1	184595513	186810022	12	P2_PGC_SCZ__ADHD+P3_FINNGEN_SCZ__ADHD+P4_PGC_SCZ__ASD+P5_FINNGEN_SCZ__ASD+P6_PGC_SCZ__OCD+P7_FINNGEN_SCZ__OCD+P8_PGC_SCZ__AN+P9_FINNGEN_SCZ__AN+P10_PGC_SCZ__AUD+P11_FINNGEN_SCZ__AUD+P12_PGC_SCZ__CUD+P13_FINNGEN_SCZ__CUD
1	186810023	188759944	12	P2_PGC_SCZ__ADHD+P3_FINNGEN_SCZ__ADHD+P4_PGC_SCZ__ASD+P5_FINNGEN_SCZ__ASD+P6_PGC_SCZ__OCD+P7_FINNGEN_SCZ__OCD+P8_PGC_SCZ__AN+P9_FINNGEN_SCZ__AN+P10_PGC_SCZ__AUD+P11_FINNGEN_SCZ__AUD+P12_PGC_SCZ__CUD+P13_FINNGEN_SCZ__CUD
1	188759945	189904129	12	P2_PGC_SCZ__ADHD+P3_FINNGEN_SCZ__ADHD+P4_PGC_SCZ__ASD+P5_FINNGEN_SCZ__ASD+P6_PGC_SCZ__OCD+P7_FINNGEN_SCZ__OCD+P8_PGC_SCZ__AN+P9_FINNGEN_SCZ__AN+P10_PGC_SCZ__AUD+P11_FINNGEN_SCZ__AUD+P12_PGC_SCZ__CUD+P13_FINNGEN_SCZ__CUD
1	189904130	191868929	12	P2_PGC_SCZ__ADHD+P3_FINNGEN_SCZ__ADHD+P4_PGC_SCZ__ASD+P5_FINNGEN_SCZ__ASD+P6_PGC_SCZ__OCD+P7_FINNGEN_SCZ__OCD+P8_PGC_SCZ__AN+P9_FINNGEN_SCZ__AN+P10_PGC_SCZ__AUD+P11_FINNGEN_SCZ__AUD+P12_PGC_SCZ__CUD+P13_FINNGEN_SCZ__CUD
1	191868930	194107441	12	P2_PGC_SCZ__ADHD+P3_FINNGEN_SCZ__ADHD+P4_PGC_SCZ__ASD+P5_FINNGEN_SCZ__ASD+P6_PGC_SCZ__OCD+P7_FINNGEN_SCZ__OCD+P8_PGC_SCZ__AN+P9_FINNGEN_SCZ__AN+P10_PGC_SCZ__AUD+P11_FINNGEN_SCZ__AUD+P12_PGC_SCZ__CUD+P13_FINNGEN_SCZ__CUD
1	194107442	196176200	12	P2_PGC_SCZ__ADHD+P3_FINNGEN_SCZ__ADHD+P4_PGC_SCZ__ASD+P5_FINNGEN_SCZ__ASD+P6_PGC_SCZ__OCD+P7_FINNGEN_SCZ__OCD+P8_PGC_SCZ__AN+P9_FINNGEN_SCZ__AN+P10_PGC_SCZ__AUD+P11_FINNGEN_SCZ__AUD+P12_PGC_SCZ__CUD+P13_FINNGEN_SCZ__CUD
1	196176201	197311513	12	P2_PGC_SCZ__ADHD+P3_FINNGEN_SCZ__ADHD+P4_PGC_SCZ__ASD+P5_FINNGEN_SCZ__ASD+P6_PGC_SCZ__OCD+P7_FINNGEN_SCZ__OCD+P8_PGC_SCZ__AN+P9_FINNGEN_SCZ__AN+P10_PGC_SCZ__AUD+P11_FINNGEN_SCZ__AUD+P12_PGC_SCZ__CUD+P13_FINNGEN_SCZ__CUD
1	197311514	199239883	12	P2_PGC_SCZ__ADHD+P3_FINNGEN_SCZ__ADHD+P4_PGC_SCZ__ASD+P5_FINNGEN_SCZ__ASD+P6_PGC_SCZ__OCD+P7_FINNGEN_SCZ__OCD+P8_PGC_SCZ__AN+P9_FINNGEN_SCZ__AN+P10_PGC_SCZ__AUD+P11_FINNGEN_SCZ__AUD+P12_PGC_SCZ__CUD+P13_FINNGEN_SCZ__CUD
1	199239884	200137648	12	P2_PGC_SCZ__ADHD+P3_FINNGEN_SCZ__ADHD+P4_PGC_SCZ__ASD+P5_FINNGEN_SCZ__ASD+P6_PGC_SCZ__OCD+P7_FINNGEN_SCZ__OCD+P8_PGC_SCZ__AN+P9_FINNGEN_SCZ__AN+P10_PGC_SCZ__AUD+P11_FINNGEN_SCZ__AUD+P12_PGC_SCZ__CUD+P13_FINNGEN_SCZ__CUD
1	200137649	201589974	12	P2_PGC_SCZ__ADHD+P3_FINNGEN_SCZ__ADHD+P4_PGC_SCZ__ASD+P5_FINNGEN_SCZ__ASD+P6_PGC_SCZ__OCD+P7_FINNGEN_SCZ__OCD+P8_PGC_SCZ__AN+P9_FINNGEN_SCZ__AN+P10_PGC_SCZ__AUD+P11_FINNGEN_SCZ__AUD+P12_PGC_SCZ__CUD+P13_FINNGEN_SCZ__CUD
1	201589975	203334733	12	P2_PGC_SCZ__ADHD+P3_FINNGEN_SCZ__ADHD+P4_PGC_SCZ__ASD+P5_FINNGEN_SCZ__ASD+P6_PGC_SCZ__OCD+P7_FINNGEN_SCZ__OCD+P8_PGC_SCZ__AN+P9_FINNGEN_SCZ__AN+P10_PGC_SCZ__AUD+P11_FINNGEN_SCZ__AUD+P12_PGC_SCZ__CUD+P13_FINNGEN_SCZ__CUD
1	203334734	204681067	12	P2_PGC_SCZ__ADHD+P3_FINNGEN_SCZ__ADHD+P4_PGC_SCZ__ASD+P5_FINNGEN_SCZ__ASD+P6_PGC_SCZ__OCD+P7_FINNGEN_SCZ__OCD+P8_PGC_SCZ__AN+P9_FINNGEN_SCZ__AN+P10_PGC_SCZ__AUD+P11_FINNGEN_SCZ__AUD+P12_PGC_SCZ__CUD+P13_FINNGEN_SCZ__CUD
1	204681068	206073264	12	P2_PGC_SCZ__ADHD+P3_FINNGEN_SCZ__ADHD+P4_PGC_SCZ__ASD+P5_FINNGEN_SCZ__ASD+P6_PGC_SCZ__OCD+P7_FINNGEN_SCZ__OCD+P8_PGC_SCZ__AN+P9_FINNGEN_SCZ__AN+P10_PGC_SCZ__AUD+P11_FINNGEN_SCZ__AUD+P12_PGC_SCZ__CUD+P13_FINNGEN_SCZ__CUD
1	206073265	208410363	12	P2_PGC_SCZ__ADHD+P3_FINNGEN_SCZ__ADHD+P4_PGC_SCZ__ASD+P5_FINNGEN_SCZ__ASD+P6_PGC_SCZ__OCD+P7_FINNGEN_SCZ__OCD+P8_PGC_SCZ__AN+P9_FINNGEN_SCZ__AN+P10_PGC_SCZ__AUD+P11_FINNGEN_SCZ__AUD+P12_PGC_SCZ__CUD+P13_FINNGEN_SCZ__CUD
1	208410364	210787749	12	P2_PGC_SCZ__ADHD+P3_FINNGEN_SCZ__ADHD+P4_PGC_SCZ__ASD+P5_FINNGEN_SCZ__ASD+P6_PGC_SCZ__OCD+P7_FINNGEN_SCZ__OCD+P8_PGC_SCZ__AN+P9_FINNGEN_SCZ__AN+P10_PGC_SCZ__AUD+P11_FINNGEN_SCZ__AUD+P12_PGC_SCZ__CUD+P13_FINNGEN_SCZ__CUD
1	210787750	212842329	12	P2_PGC_SCZ__ADHD+P3_FINNGEN_SCZ__ADHD+P4_PGC_SCZ__ASD+P5_FINNGEN_SCZ__ASD+P6_PGC_SCZ__OCD+P7_FINNGEN_SCZ__OCD+P8_PGC_SCZ__AN+P9_FINNGEN_SCZ__AN+P10_PGC_SCZ__AUD+P11_FINNGEN_SCZ__AUD+P12_PGC_SCZ__CUD+P13_FINNGEN_SCZ__CUD
1	212842330	214578265	12	P2_PGC_SCZ__ADHD+P3_FINNGEN_SCZ__ADHD+P4_PGC_SCZ__ASD+P5_FINNGEN_SCZ__ASD+P6_PGC_SCZ__OCD+P7_FINNGEN_SCZ__OCD+P8_PGC_SCZ__AN+P9_FINNGEN_SCZ__AN+P10_PGC_SCZ__AUD+P11_FINNGEN_SCZ__AUD+P12_PGC_SCZ__CUD+P13_FINNGEN_SCZ__CUD
1	214578266	216243633	12	P2_PGC_SCZ__ADHD+P3_FINNGEN_SCZ__ADHD+P4_PGC_SCZ__ASD+P5_FINNGEN_SCZ__ASD+P6_PGC_SCZ__OCD+P7_FINNGEN_SCZ__OCD+P8_PGC_SCZ__AN+P9_FINNGEN_SCZ__AN+P10_PGC_SCZ__AUD+P11_FINNGEN_SCZ__AUD+P12_PGC_SCZ__CUD+P13_FINNGEN_SCZ__CUD
1	216243634	218705512	12	P2_PGC_SCZ__ADHD+P3_FINNGEN_SCZ__ADHD+P4_PGC_SCZ__ASD+P5_FINNGEN_SCZ__ASD+P6_PGC_SCZ__OCD+P7_FINNGEN_SCZ__OCD+P8_PGC_SCZ__AN+P9_FINNGEN_SCZ__AN+P10_PGC_SCZ__AUD+P11_FINNGEN_SCZ__AUD+P12_PGC_SCZ__CUD+P13_FINNGEN_SCZ__CUD
1	218705513	219590570	12	P2_PGC_SCZ__ADHD+P3_FINNGEN_SCZ__ADHD+P4_PGC_SCZ__ASD+P5_FINNGEN_SCZ__ASD+P6_PGC_SCZ__OCD+P7_FINNGEN_SCZ__OCD+P8_PGC_SCZ__AN+P9_FINNGEN_SCZ__AN+P10_PGC_SCZ__AUD+P11_FINNGEN_SCZ__AUD+P12_PGC_SCZ__CUD+P13_FINNGEN_SCZ__CUD
1	219590571	221858230	12	P2_PGC_SCZ__ADHD+P3_FINNGEN_SCZ__ADHD+P4_PGC_SCZ__ASD+P5_FINNGEN_SCZ__ASD+P6_PGC_SCZ__OCD+P7_FINNGEN_SCZ__OCD+P8_PGC_SCZ__AN+P9_FINNGEN_SCZ__AN+P10_PGC_SCZ__AUD+P11_FINNGEN_SCZ__AUD+P12_PGC_SCZ__CUD+P13_FINNGEN_SCZ__CUD
1	221858231	222230219	12	P2_PGC_SCZ__ADHD+P3_FINNGEN_SCZ__ADHD+P4_PGC_SCZ__ASD+P5_FINNGEN_SCZ__ASD+P6_PGC_SCZ__OCD+P7_FINNGEN_SCZ__OCD+P8_PGC_SCZ__AN+P9_FINNGEN_SCZ__AN+P10_PGC_SCZ__AUD+P11_FINNGEN_SCZ__AUD+P12_PGC_SCZ__CUD+P13_FINNGEN_SCZ__CUD
1	222230220	224938519	12	P2_PGC_SCZ__ADHD+P3_FINNGEN_SCZ__ADHD+P4_PGC_SCZ__ASD+P5_FINNGEN_SCZ__ASD+P6_PGC_SCZ__OCD+P7_FINNGEN_SCZ__OCD+P8_PGC_SCZ__AN+P9_FINNGEN_SCZ__AN+P10_PGC_SCZ__AUD+P11_FINNGEN_SCZ__AUD+P12_PGC_SCZ__CUD+P13_FINNGEN_SCZ__CUD
1	224938520	226810859	12	P2_PGC_SCZ__ADHD+P3_FINNGEN_SCZ__ADHD+P4_PGC_SCZ__ASD+P5_FINNGEN_SCZ__ASD+P6_PGC_SCZ__OCD+P7_FINNGEN_SCZ__OCD+P8_PGC_SCZ__AN+P9_FINNGEN_SCZ__AN+P10_PGC_SCZ__AUD+P11_FINNGEN_SCZ__AUD+P12_PGC_SCZ__CUD+P13_FINNGEN_SCZ__CUD
1	226810860	229156247	12	P2_PGC_SCZ__ADHD+P3_FINNGEN_SCZ__ADHD+P4_PGC_SCZ__ASD+P5_FINNGEN_SCZ__ASD+P6_PGC_SCZ__OCD+P7_FINNGEN_SCZ__OCD+P8_PGC_SCZ__AN+P9_FINNGEN_SCZ__AN+P10_PGC_SCZ__AUD+P11_FINNGEN_SCZ__AUD+P12_PGC_SCZ__CUD+P13_FINNGEN_SCZ__CUD
1	229156248	230685254	12	P2_PGC_SCZ__ADHD+P3_FINNGEN_SCZ__ADHD+P4_PGC_SCZ__ASD+P5_FINNGEN_SCZ__ASD+P6_PGC_SCZ__OCD+P7_FINNGEN_SCZ__OCD+P8_PGC_SCZ__AN+P9_FINNGEN_SCZ__AN+P10_PGC_SCZ__AUD+P11_FINNGEN_SCZ__AUD+P12_PGC_SCZ__CUD+P13_FINNGEN_SCZ__CUD
1	230685255	232090251	12	P2_PGC_SCZ__ADHD+P3_FINNGEN_SCZ__ADHD+P4_PGC_SCZ__ASD+P5_FINNGEN_SCZ__ASD+P6_PGC_SCZ__OCD+P7_FINNGEN_SCZ__OCD+P8_PGC_SCZ__AN+P9_FINNGEN_SCZ__AN+P10_PGC_SCZ__AUD+P11_FINNGEN_SCZ__AUD+P12_PGC_SCZ__CUD+P13_FINNGEN_SCZ__CUD
1	232090252	233429283	12	P2_PGC_SCZ__ADHD+P3_FINNGEN_SCZ__ADHD+P4_PGC_SCZ__ASD+P5_FINNGEN_SCZ__ASD+P6_PGC_SCZ__OCD+P7_FINNGEN_SCZ__OCD+P8_PGC_SCZ__AN+P9_FINNGEN_SCZ__AN+P10_PGC_SCZ__AUD+P11_FINNGEN_SCZ__AUD+P12_PGC_SCZ__CUD+P13_FINNGEN_SCZ__CUD
1	233429284	234599433	12	P2_PGC_SCZ__ADHD+P3_FINNGEN_SCZ__ADHD+P4_PGC_SCZ__ASD+P5_FINNGEN_SCZ__ASD+P6_PGC_SCZ__OCD+P7_FINNGEN_SCZ__OCD+P8_PGC_SCZ__AN+P9_FINNGEN_SCZ__AN+P10_PGC_SCZ__AUD+P11_FINNGEN_SCZ__AUD+P12_PGC_SCZ__CUD+P13_FINNGEN_SCZ__CUD
1	234599434	235819435	12	P2_PGC_SCZ__ADHD+P3_FINNGEN_SCZ__ADHD+P4_PGC_SCZ__ASD+P5_FINNGEN_SCZ__ASD+P6_PGC_SCZ__OCD+P7_FINNGEN_SCZ__OCD+P8_PGC_SCZ__AN+P9_FINNGEN_SCZ__AN+P10_PGC_SCZ__AUD+P11_FINNGEN_SCZ__AUD+P12_PGC_SCZ__CUD+P13_FINNGEN_SCZ__CUD
1	235819436	237555627	12	P2_PGC_SCZ__ADHD+P3_FINNGEN_SCZ__ADHD+P4_PGC_SCZ__ASD+P5_FINNGEN_SCZ__ASD+P6_PGC_SCZ__OCD+P7_FINNGEN_SCZ__OCD+P8_PGC_SCZ__AN+P9_FINNGEN_SCZ__AN+P10_PGC_SCZ__AUD+P11_FINNGEN_SCZ__AUD+P12_PGC_SCZ__CUD+P13_FINNGEN_SCZ__CUD
1	237555628	238567806	12	P2_PGC_SCZ__ADHD+P3_FINNGEN_SCZ__ADHD+P4_PGC_SCZ__ASD+P5_FINNGEN_SCZ__ASD+P6_PGC_SCZ__OCD+P7_FINNGEN_SCZ__OCD+P8_PGC_SCZ__AN+P9_FINNGEN_SCZ__AN+P10_PGC_SCZ__AUD+P11_FINNGEN_SCZ__AUD+P12_PGC_SCZ__CUD+P13_FINNGEN_SCZ__CUD
1	238567807	239925313	12	P2_PGC_SCZ__ADHD+P3_FINNGEN_SCZ__ADHD+P4_PGC_SCZ__ASD+P5_FINNGEN_SCZ__ASD+P6_PGC_SCZ__OCD+P7_FINNGEN_SCZ__OCD+P8_PGC_SCZ__AN+P9_FINNGEN_SCZ__AN+P10_PGC_SCZ__AUD+P11_FINNGEN_SCZ__AUD+P12_PGC_SCZ__CUD+P13_FINNGEN_SCZ__CUD
